what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712473416
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712474008
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712475303
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712478392
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712490030
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712493196
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712504023
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712504085
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712504179
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223712505910
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712508484
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223712510434
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712511901
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712526674
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712534100
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712537235
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712542274
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712552695
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712556096
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712557858
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712560588
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712563209
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712563833
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712575455
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223712576672
