what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713269340
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713311600
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713322587
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713324100
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713340901
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713352835
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713354536
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223713355487
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713358701
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223713362882
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713364489
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713365846
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713368311
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713373193
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223713375923
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223713381196
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713381836
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713384316
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1223713388949
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713393754
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713399074
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713404144
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713409292
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713416998
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223713425141
