what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847168975
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847173796
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847177509
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847177992
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847179193
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847183842
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847187961
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847188413
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847189021
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847190691
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847195854
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847196697
executed,command,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui.cleanup.document,1223847196806
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847202734
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223847204543
closed,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223847204543
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847207211
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847225798
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223847227062
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223847227109
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223847229683
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223847229901
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223847229948
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847231742
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847285827
