what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847095468
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847097059
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847101833
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847106856
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847107465
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847107964
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847112784
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847116809
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847117464
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847117963
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847123517
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847128883
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847129445
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847130085
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847134031
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847138696
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847139460
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847139913
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847152720
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847156823
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847157260
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847158461
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847162985
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847167883
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847168398
