what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712181505
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712188010
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712193780
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712224353
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712228823
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223712231644
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712232774
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712234078
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1223712235386
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712236903
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223712243824
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712249791
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223712299050
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223712305555
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712306038
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712307224
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712312606
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712320266
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712324181
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223712326584
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223712327644
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223712329033
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223712329704
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223712335335
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223712338018
