what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713427684
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713429322
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223713430243
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713430929
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713433612
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713439337
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713444049
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223713449930
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713451599
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713453596
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713458323
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713461817
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223713469945
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713471333
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713474562
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713479414
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223713481941
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713482674
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713489913
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713492502
executed,command,org.eclipse.wst.sse.ui,1.1.2.v200809120159,org.eclipse.wst.sse.ui.format.document,1223713500053
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713500973
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1223713508882
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223713526027
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713554528
