what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711307545
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711308933
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223711310493
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1223711310727
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711311913
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711315017
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223711316874
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711332396
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711333113
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711341943
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711343503
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711374689
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223711377741
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711390896
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711403312
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711413262
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711416049
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711418939
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711423379
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711424293
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1223711447646
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.select.lineEnd,1223711448927
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711452099
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711487936
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711525738
