what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714238815
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223714247840
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714252023
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223714254139
closed,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714254204
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714255577
closed,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223714255639
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1223714257102
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714272121
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1223714272177
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714273606
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714292195
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223714306452
opened,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223714310313
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223714310416
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714324074
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714324906
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714326640
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714328786
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714335465
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.undo,1223714340526
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714341399
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714341867
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714342965
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223714348925
