what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847286514
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847287200
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847287871
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847290804
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847291755
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847292956
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847293939
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847296919
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847297855
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847302285
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847303424
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847308198
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847310444
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223848490864
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1223848524357
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223848526526
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223848527212
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223848534950
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223848539208
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223848546431
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223848551657
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223848560393
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223848572702
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223848598847
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223848600360
