what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223846824793
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846825651
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846826805
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846828755
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846835775
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223846841516
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223846842031
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846842701
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846848193
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223846853762
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223846854183
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846857459
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846858925
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223846862373
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223846863153
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846865353
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846869923
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846873012
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846873855
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223846876507
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223846877068
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846879876
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223846884135
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223846891108
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223846893791
