what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840842135
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840844163
activated,view,org.eclipse.ui.views,3.3.0.I20080509-2000,org.eclipse.ui.views.ContentOutline,1223840848437
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840852509
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840895437
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840895624
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840895889
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840957398
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223840959941
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223841020751
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223841021812
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223841037068
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223841039284
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223841040875
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223841049658
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223841049704
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223841049720
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223841051717
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223841055679
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1223841071342
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223841074243
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223841081248
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223841084586
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223841085569
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.copy,1223841091325
