what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223849124625
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223849125390
closed,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223849125390
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849126841
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849137880
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849140657
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849153885
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849156849
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223849163401
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223849163433
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849163464
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223849164837
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223849165882
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849168362
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849172855
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223849174275
closed,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223849174275
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849175975
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849180089
executed,command,org.eclipse.ltk.ui.refactoring,3.4.1.r341_v20080716-0800,org.eclipse.ltk.ui.refactoring.commands.renameResource,1223849180105
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.rename,1223849180105
opened,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223849183397
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223849183443
activated,view,org.eclipse.ui.ide,3.4.1.M20080903-2000,org.eclipse.ui.views.ProblemView,1223849234284
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223849238449
