what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710916891
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710918763
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223710919809
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710934301
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710940479
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223710946594
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223710952709
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710953333
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710961414
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223710971866
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710973972
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223710975828
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223710997871
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711002832
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711005858
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711041273
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711069229
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711120222
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711142686
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711147647
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711148848
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711149347
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711175257
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223711184570
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223711185100
