what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223714020300
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714025241
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714026461
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714027746
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714028207
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714029776
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714036299
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714036714
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714038713
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.goto.lineStart,1223714040613
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1223714041681
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223714044198
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714045279
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714045686
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714075682
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714084530
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223714094841
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714125696
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714126666
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714128703
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223714134185
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223714135443
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714136888
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714138046
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223714139583
