what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713790867
activated,view,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.ProjectExplorer,1223713792519
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1223713794600
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1223713794644
activated,editor,org.eclipse.wst.css.ui,1.0.301.v200807170605,org.eclipse.wst.css.core.csssource.source,1223713797313
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1223713797372
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713798831
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713824294
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713833554
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713845532
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713847475
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713913218
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713916881
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713925405
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713933557
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713933957
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713944907
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223713955656
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713956265
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713962784
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223713964386
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714009198
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714010411
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223714012908
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.cut,1223714017545
