what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.301.v200809120137,org.eclipse.wst.html.core.htmlsource.source,1223847013053
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847015815
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847020900
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847021836
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847033521
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847041617
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847042319
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847043037
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847044222
started,bundle,org.eclipse.mylyn.java.tasks,3.0.2.v20080918-1100-e3x,org.eclipse.mylyn.java.tasks,1223847044893
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847045579
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847050759
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847055220
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847057030
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847057623
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847063332
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847069791
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847074018
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847074439
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847079993
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847083706
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.file.save,1223847084252
deactivated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847085531
activated,workbench,org.eclipse.ui.workbench,3.4.1.M20080827-0800a,,1223847090523
executed,command,org.eclipse.ui,3.4.1.M20080910-0800,org.eclipse.ui.edit.paste,1223847094938
